"iteration","mods","coefs","se","zval","pval","ci.lb","ci.ub"
10,"spray_managementRecommended",0.0610522643280898,0.0271494499390769,2.24874774498528,0.0245285496585521,0.00784032024742592,0.114264208408754
10,"spray_managementRecommended_plus",0.0931034406275337,0.0360718504346249,2.58105529674088,0.0098498803157851,0.0224039129199533,0.163802968335114
11,"intrcpt",-0.0292345964216625,0.102213297539235,-0.286015588240275,0.774866182376742,-0.229568978339639,0.171099785496314
11,"spray_managementEarly",0.0469798901277501,0.0549480241925759,0.854987796523857,0.392557903689679,-0.0607162583113343,0.154676038566834
11,"spray_managementLate_plus",0.135872442236365,0.0371952953695768,3.65294698929853,0.00025924776705872,0.0629710029176651,0.208773881555065
11,"spray_managementRecommended",0.0590484120877605,0.0215170644199518,2.74425966922363,0.00606475438185596,0.0168757407716267,0.101221083403894
11,"spray_managementRecommended_plus",0.0831146267049027,0.032592238952026,2.5501355346358,0.0107681047884756,0.0192350121834082,0.146994241226397
12,"intrcpt",-0.0248694038635589,0.099199090149075,-0.250701935130509,0.802044564434969,-0.219296047854888,0.16955724012777
12,"spray_managementEarly",0.0469865830185875,0.0544150258647642,0.863485448584764,0.387870616595461,-0.0596649078941659,0.153638073931341
12,"spray_managementLate_plus",0.119966177246592,0.037125771335521,3.23134504499334,0.00123209108224372,0.0472010025307011,0.192731351962482
12,"spray_managementRecommended",0.0502543207036923,0.0244087031472183,2.0588689370586,0.0395067955184034,0.00241414162581496,0.0980944997815696
12,"spray_managementRecommended_plus",0.0831676339956098,0.0317737394727273,2.61749593770654,0.0088577542612959,0.0208922489749056,0.145443019016314
13,"intrcpt",-0.023174186060251,0.0990133317273226,-0.234051169231145,0.814945254364505,-0.21723675023512,0.170888378114618
13,"spray_managementEarly",0.0487494916348351,0.0541469655403237,0.900318072275554,0.367951006240061,-0.0573766106963308,0.154875593966001
13,"spray_managementLate_plus",0.0664082661921464,0.0398064869160648,1.66827749286626,0.0952606537353684,-0.0116110145144055,0.144427546898698
13,"spray_managementRecommended",0.0598092653559347,0.0242936601924049,2.46192895110278,0.0138192038945334,0.0121945663261667,0.107423964385703
13,"spray_managementRecommended_plus",0.0825733306443317,0.0307169649462515,2.68819952716092,0.0071838456649711,0.0223691856352995,0.142777475653364
14,"intrcpt",-0.00316132768806363,0.100726511940654,-0.0313852592247631,0.97496229679546,-0.20058166338009,0.194259008003962
14,"spray_managementEarly",0.0420618429875485,0.0521521877092553,0.806521161145535,0.419942411561002,-0.0601545666375644,0.144278252612661
14,"spray_managementLate_plus",0.0430977192943252,0.0281624137371677,1.53032760957724,0.125935657499026,-0.0120995973482396,0.09829503593689
14,"spray_managementRecommended",0.0457957007486995,0.0230578913511224,1.98611833369014,0.0470201860058171,0.000603064141061989,0.0909883373563371
14,"spray_managementRecommended_plus",0.0451981545245045,0.0224138031932882,2.01653214025003,0.0437443608800534,0.00126790750909077,0.0891284015399181
15,"intrcpt",-0.0359915691066606,0.0994683635936477,-0.361839360841351,0.717472076599039,-0.230945979351345,0.158962841138024
15,"spray_managementEarly",0.0500551305901926,0.0560599255622959,0.892886140823884,0.371918149704598,-0.0598203044879037,0.159930565668289
15,"spray_managementLate_plus",0.141528885036117,0.0385195179339609,3.67421225984081,0.000238584338903639,0.0660320171837089,0.217025752888525
15,"spray_managementRecommended",0.0660504705124469,0.0278172667541748,2.37444142503807,0.0175755245904053,0.0115296295259209,0.120571311498973
15,"spray_managementRecommended_plus",0.0989404534404953,0.0366703259301034,2.69810673701357,0.00697350774863762,0.0270679353161474,0.170812971564843
16,"intrcpt",-0.0135873097307979,0.0993380228118269,-0.136778540041369,0.891205846767709,-0.208286256737397,0.181111637275801
16,"spray_managementEarly",0.0431417463814245,0.0534138721849787,0.807688052122853,0.419270183330789,-0.0615475193759595,0.147831012138809
16,"spray_managementLate_plus",0.0845559035663261,0.0369483079700306,2.28849190157533,0.0221088911919737,0.012138550655372,0.15697325647728
16,"spray_managementRecommended",0.0425559999439898,0.0229896401963611,1.85109464874208,0.0641559378183183,-0.00250286685841231,0.0876148667463919
16,"spray_managementRecommended_plus",0.0646319987464375,0.0284447034547688,2.27219801567669,0.0230745530793072,0.00888140442416859,0.120382593068706
17,"intrcpt",-0.0203561752411349,0.0994611635201623,-0.204664559720422,0.837834211484693,-0.215296473601102,0.174584123118832
17,"spray_managementEarly",0.0449648524992141,0.053955312732704,0.833372104096053,0.404634902403564,-0.0607856172314811,0.150715322229909
17,"spray_managementLate_plus",0.12126446705251,0.0365258211939429,3.31996552270862,0.000900285658019656,0.0496751730066323,0.192853761098388
17,"spray_managementRecommended",0.0445056699674695,0.0236978468987541,1.87804698703702,0.0603747375316365,-0.00194125646523263,0.0909525964001717
17,"spray_managementRecommended_plus",0.074445334470185,0.0302810942530616,2.45847570262948,0.0139528217721654,0.0150954803217215,0.133795188618649
18,"intrcpt",-0.00793949164843613,0.0999974186615237,-0.0793969659887934,0.936716881815255,-0.203930830771996,0.188051847475124
18,"spray_managementEarly",0.0388926359177853,0.0530319437252929,0.733381301640579,0.463325900348223,-0.0650480638139437,0.142833335649514
18,"spray_managementLate_plus",0.115124972087102,0.0355759785453296,3.23603107474371,0.00121204188664146,0.0453973354234866,0.184852608750718
18,"spray_managementRecommended",0.0310911400688019,0.0226771705605735,1.37103259799337,0.170364794430006,-0.0133552975011941,0.0755375776387978
18,"spray_managementRecommended_plus",0.0503226253672103,0.0274786594872025,1.83133479967052,0.0670505865100954,-0.00353455757114646,0.104179808305567
19,"intrcpt",-0.0377752878560667,0.0990228237027941,-0.381480616725746,0.70284665140008,-0.231856455961002,0.156305880248869
19,"spray_managementEarly",0.0524943944712089,0.0558361995203563,0.940149847628345,0.347140702860219,-0.0569425456222821,0.1619313345647
19,"spray_managementLate_plus",0.113407685537324,0.0395468545883475,2.86767902827699,0.00413494788726628,0.03589727484232,0.190918096232328
19,"spray_managementRecommended",0.0716319784933835,0.0270440243072946,2.64871742753397,0.00807978569551818,0.0186266648540603,0.124637292132707
19,"spray_managementRecommended_plus",0.1035606207614,0.0353762959027914,2.92740147374301,0.0034180734059429,0.0342243548854973,0.172896886637303
20,"intrcpt",-0.0411916106358181,0.0993666980725457,-0.414541405066564,0.678477650356868,-0.235946760120673,0.153563538849037
20,"spray_managementEarly",0.0536038600361964,0.0559589104629486,0.957914648314828,0.338105799325492,-0.0560735890852845,0.163281309157677
20,"spray_managementLate_plus",0.143246947491322,0.0383489962684664,3.73535063313016,0.000187453817186684,0.0680842959618671,0.218409599020777
20,"spray_managementRecommended",0.0709230478925934,0.026711550346443,2.65514532001089,0.00792742495118697,0.0185693712423367,0.12327672454285
20,"spray_managementRecommended_plus",0.107251044721301,0.035788421514943,2.99680846992707,0.00272822062973361,0.0371070274884746,0.177395061954128
21,"intrcpt",-0.0391604786500358,0.0990501606232002,-0.395360072145742,0.692577171611393,-0.233295226134416,0.154974268834344
21,"spray_managementEarly",0.0532828664007504,0.0558595468654296,0.953872155982814,0.340148359290805,-0.056199833648219,0.16276556644972
21,"spray_managementLate_plus",0.116335185714612,0.039422514865557,2.95098336854844,0.00316763972986384,0.0390684763981257,0.193601895031099
21,"spray_managementRecommended",0.0725951798738496,0.0268486822041996,2.70386379941189,0.00685383759303423,0.0199727297212568,0.125217630026442
21,"spray_managementRecommended_plus",0.105770575107786,0.0353319068525987,2.99362770169894,0.0027568211338659,0.0365213101715688,0.175019840044004
22,"intrcpt",-0.0378804532292606,0.0990314499106568,-0.382509326718282,0.702083612210598,-0.23197852839093,0.156217621932409
22,"spray_managementEarly",0.0543560580699054,0.0557508737069894,0.974981277523743,0.329569547094751,-0.0549136465024349,0.163625762642246
22,"spray_managementLate_plus",0.0790054830316704,0.04070263705271,1.94104089445994,0.0522533172855541,-0.000770219667446781,0.158781185730788
22,"spray_managementRecommended",0.0820348194342166,0.0273390306697773,3.00064842916703,0.00269405417074096,0.0284513039492171,0.135618334919216
22,"spray_managementRecommended_plus",0.103578968920437,0.0350668163328294,2.95376027117313,0.00313927765481705,0.03484927185561,0.172308665985263
23,"intrcpt",-0.0449616327841778,0.0992145627887798,-0.453175738725954,0.650422200981536,-0.239418602592074,0.149495337023718
23,"spray_managementEarly",0.0551535489878114,0.0565320812452985,0.975615044995327,0.32925526608602,-0.0556472942240659,0.165954392199689
23,"spray_managementLate_plus",0.128551217749297,0.0396652252185538,3.24090477341261,0.00119150979315751,0.0508088048822618,0.206293630616332
23,"spray_managementRecommended",0.0796757623991825,0.0280392508979843,2.84157956605432,0.00448906486803027,0.0247198404856508,0.134631684312714
23,"spray_managementRecommended_plus",0.112970861160566,0.0369277310067838,3.05924187813793,0.00221897914138341,0.0405938383564863,0.185347883964645
24,"intrcpt",-0.00865411628698868,0.0995902676925063,-0.0868972088086863,0.930753218177218,-0.203847454175004,0.186539221601026
24,"spray_managementEarly",0.0420449699281404,0.0529490988211862,0.794063938087596,0.427158210074103,-0.0617333567752368,0.145823296631518
24,"spray_managementLate_plus",0.0572613043738035,0.0375045389287918,1.52678331768117,0.126814901207687,-0.0162462411834089,0.130768849931016
24,"spray_managementRecommended",0.0429601000100957,0.0224352355866954,1.91484951624809,0.0555116975649853,-0.00101215372449871,0.08693235374469
24,"spray_managementRecommended_plus",0.0556844207327108,0.0266565895220837,2.08895517885283,0.0367117580440956,0.0034384653187589,0.107930376146663
25,"intrcpt",-0.0181103633039494,0.0993852885475012,-0.182223783505881,0.855407108921974,-0.212901949450173,0.176681222842274
25,"spray_managementEarly",0.0453979732620999,0.0537624430755446,0.844417974055023,0.398435881897469,-0.0599744788868524,0.150770425411052
25,"spray_managementLate_plus",0.0813044534823616,0.0378074828496919,2.15048575980572,0.03151681120018,0.00720314875084968,0.155405758213874
25,"spray_managementRecommended",0.0496287386256301,0.0231730507442343,2.1416575302662,0.0322210506118308,0.0042103937550118,0.0950470834962485
25,"spray_managementRecommended_plus",0.072596055534186,0.0292064780340837,2.48561485056388,0.0129327848537188,0.0153524104721218,0.12983970059625
26,"intrcpt",-0.0321258816089402,0.0988253211929694,-0.325077431787044,0.745122468983193,-0.225819951907763,0.161568188689883
26,"spray_managementEarly",0.05113788007355,0.0552425001562261,0.925698147783533,0.354602870723344,-0.0571354306486014,0.159411190795701
26,"spray_managementLate_plus",0.0841480790182943,0.0408411971896133,2.06037248682061,0.0393629450546966,0.00410080344115388,0.164195354595435
26,"spray_managementRecommended",0.0687437308921952,0.0256051401534329,2.68476292182992,0.00725812705597175,0.0185585783723663,0.118928883412024
26,"spray_managementRecommended_plus",0.0965612774483265,0.0338731682516538,2.85067156195559,0.00436270076142975,0.0301710876328195,0.162951467263833
27,"intrcpt",-0.0089632019232055,0.0997034045799619,-0.0898986545240492,0.928367750358585,-0.204378284035957,0.186451880189546
27,"spray_managementEarly",0.0400239414218943,0.0530725170551046,0.754136861086462,0.450767045563488,-0.0639962805749984,0.144044163418787
27,"spray_managementLate_plus",0.101349615553111,0.0357736396262705,2.83308091130555,0.00461017152121879,0.0312345702897058,0.171464660816516
27,"spray_managementRecommended",0.0345119221793631,0.0227471553630156,1.51719727713628,0.129216883581335,-0.0100716830828846,0.0790955274416108
27,"spray_managementRecommended_plus",0.0533551024806574,0.0274551588867396,1.94335435102607,0.0519733587522855,-0.000456020127176916,0.107166225088492
28,"intrcpt",-0.0434944126534769,0.099198498310705,-0.438458377840012,0.661054035969317,-0.237919896662916,0.150931071355962
28,"spray_managementEarly",0.0547338348707773,0.0570039385636345,0.960176371141039,0.336966456849292,-0.0569918316908802,0.166459501432435
28,"spray_managementLate_plus",0.081150797769583,0.0441103332505473,1.83972307143193,0.0658089045648857,-0.00530386674754922,0.167605462286715
28,"spray_managementRecommended",0.0919014811593996,0.028258873296176,3.25212828537774,0.00114544310590855,0.036515107255214,0.147287855063585
28,"spray_managementRecommended_plus",0.110055193645581,0.0383489929534529,2.86983269102172,0.00410689040827066,0.0348925486134328,0.185217838677729
29,"intrcpt",-0.0064852371204327,0.0998981163464482,-0.0649185125567513,0.948238880796225,-0.202281947282863,0.189311473041998
29,"spray_managementEarly",0.0431503726389896,0.0522077325437336,0.826513057291719,0.408513114222451,-0.0591749028612278,0.145475648139207
29,"spray_managementLate_plus",0.0457554153830189,0.0275303044179733,1.66200179585182,0.0965124144045435,-0.00820298975963279,0.0997138205256706
29,"spray_managementRecommended",0.04688126337613,0.0228410494179184,2.05250041354722,0.0401210549036359,0.00211362914791036,0.0916488976043496
29,"spray_managementRecommended_plus",0.048639118220801,0.0225081081100908,2.16095986312573,0.0306984399882429,0.00452403696488908,0.0927541994767129
30,"intrcpt",-0.0301509987567066,0.0993213926972112,-0.303570036000444,0.761455482673075,-0.2248173513376,0.164515353824187
30,"spray_managementEarly",0.0527605552054576,0.0543277749214092,0.971152514193361,0.331472336435723,-0.0537199270007028,0.159241037411618
30,"spray_managementLate_plus",0.0712285742076697,0.0382010320904417,1.86457198431274,0.0622414228447738,-0.00364407286185497,0.146101221277194
30,"spray_managementRecommended",0.0714130169720642,0.0235575433113564,3.03142887304543,0.00243399258072985,0.0252410805175632,0.117584953426565
30,"spray_managementRecommended_plus",0.0915353143247057,0.0304732522303808,3.00379210045221,0.00266637458172728,0.0318088374613544,0.151261791188057
31,"intrcpt",-0.0226451183350308,0.0989272458903572,-0.228906790351051,0.818941362749096,-0.216538957369869,0.171248720699807
31,"spray_managementEarly",0.0468843792273897,0.0544258946060725,0.861435159986487,0.388998418224853,-0.0597884140268851,0.153557172481665
31,"spray_managementLate_plus",0.0814801841137848,0.039239077110692,2.07650612892684,0.0378471648670664,0.00457300619023854,0.158387362037331
31,"spray_managementRecommended",0.0552884909732681,0.0242848682195783,2.27666423689691,0.0228062837041045,0.00769102389359339,0.102885958052943
31,"spray_managementRecommended_plus",0.0818463178259342,0.0318193855548901,2.57221553460688,0.0101049960296372,0.0194814681281555,0.144211167523713
32,"intrcpt",-0.0319424440287616,0.0992824934535979,-0.321732894870239,0.747655055258397,-0.226532555493147,0.162647667435624
32,"spray_managementEarly",0.049749003836861,0.0550788088027909,0.903233111213185,0.366402188100201,-0.0582034777279769,0.157701485401699
32,"spray_managementLate_plus",0.134920996273804,0.037559514399483,3.59219224292371,0.000327907799397994,0.0613057007740041,0.208536291773605
32,"spray_managementRecommended",0.0580160479973172,0.0254901438650809,2.2760188527925,0.0228448812600038,0.00805628406101406,0.10797581193362
32,"spray_managementRecommended_plus",0.0940578654097504,0.0336904841512718,2.79182290724663,0.0052412032752287,0.0280257298515401,0.160090000967961
33,"intrcpt",-0.0173258102101746,0.0994120252767775,-0.17428284115465,0.861643183647035,-0.212169799382844,0.177518178962495
33,"spray_managementEarly",0.0459205016203588,0.053621126611351,0.85638822834129,0.391783073769659,-0.0591749753483513,0.151015978589069
33,"spray_managementLate_plus",0.0634519379639898,0.0388188048979464,1.63456701283832,0.102139847522255,-0.0126315215588721,0.139535397486852
33,"spray_managementRecommended",0.0525935219541209,0.0227927456059872,2.30746759794948,0.021028766568423,0.00792056145760235,0.0972664824506395
33,"spray_managementRecommended_plus",0.0716471036622039,0.0286585470559954,2.50002568246792,0.0124184303404252,0.0154773835832065,0.127816823741201
34,"intrcpt",-0.0276438436577179,0.0993122212902713,-0.278352888482074,0.780741480446073,-0.222292220611322,0.167004533295886
34,"spray_managementEarly",0.051288803636979,0.0542386368914731,0.945613801829193,0.344345602028075,-0.0550169712408538,0.157594578514812
34,"spray_managementLate_plus",0.0683300168993925,0.0394529860963943,1.73193523888012,0.0832850936603841,-0.00899641493209978,0.145656448730885
34,"spray_managementRecommended",0.0676300415793988,0.023296578377619,2.90300320000515,0.00369602860507753,0.021969586996251,0.113290496162547
34,"spray_managementRecommended_plus",0.0879662818797779,0.0303028929210498,2.90290046263776,0.00369724126943099,0.0285737031271465,0.147358860632409
35,"intrcpt",-0.0101244905079986,0.0993691055840011,-0.101887708946317,0.91884580602857,-0.204884358628599,0.184635377612602
35,"spray_managementEarly",0.0416803701138466,0.0531868313808644,0.783659583241171,0.433239883902342,-0.0625639038444524,0.145924644072146
35,"spray_managementLate_plus",0.0766636631854837,0.0368706453636248,2.07926013850349,0.0375934467960965,0.00439852618603036,0.148928800184937
35,"spray_managementRecommended",0.0401578752839571,0.0227527276528649,1.76496971689021,0.0775688553831188,-0.00443665146570667,0.084752402033621
35,"spray_managementRecommended_plus",0.0584836370517833,0.0278126668185011,2.102769843447,0.0354858933451986,0.00397181177350888,0.112995462330058
36,"intrcpt",-0.0325774522172964,0.0991023776871524,-0.328725233214255,0.742363379993692,-0.226814543266401,0.161659638831808
36,"spray_managementEarly",0.0499652476171463,0.0552580904052192,0.904215966399503,0.365880895545152,-0.0583386194315415,0.158269114665834
36,"spray_managementLate_plus",0.12520521460279,0.0380710211870797,3.2887275071382,0.00100641409310115,0.0505873842214527,0.199823044984128
36,"spray_managementRecommended",0.0610480083915859,0.02598696318568,2.34917823815697,0.0188148978522672,0.0101144964800848,0.111981520303087
36,"spray_managementRecommended_plus",0.0952467503700711,0.0341446963933652,2.78950350803467,0.00527889245597339,0.0283243751760206,0.162169125564122
37,"intrcpt",-0.0150793300435706,0.0993926647962832,-0.151714717323229,0.879411948803197,-0.209885373371748,0.179726713284607
37,"spray_managementEarly",0.0437096784981699,0.0535187851499848,0.816716567382366,0.414090421242599,-0.0611852128921374,0.148604569888477
37,"spray_managementLate_plus",0.0886097831016951,0.0369316767059966,2.39928947193745,0.0164269228805011,0.016225026869265,0.160994539334125
37,"spray_managementRecommended",0.0438465040028558,0.0230957080978073,1.89846978569228,0.0576342242756205,-0.00142025206629667,0.0891132600720082
37,"spray_managementRecommended_plus",0.0669163026836495,0.0286770385885459,2.33344536176678,0.0196247828308085,0.0107103398668342,0.123122265500465
38,"intrcpt",-0.0191946358941995,0.099501859529685,-0.192907308314907,0.847031561333181,-0.214214696967146,0.175825425178747
38,"spray_managementEarly",0.0484395333836957,0.0533376076353814,0.908168467450412,0.363789221089966,-0.0561002566031804,0.152979323370572
38,"spray_managementLate_plus",0.0602389590543557,0.0345581214152787,1.7431201867276,0.0813126231418341,-0.00749371429295285,0.127971632401664
38,"spray_managementRecommended",0.0579779527708001,0.0235889439426452,2.45784435758419,0.0139773735900647,0.0117444722098813,0.104211433331719
38,"spray_managementRecommended_plus",0.073616543792219,0.0272782718324905,2.69872462025017,0.0069605747165951,0.0201521134400441,0.127080974144394
39,"intrcpt",-0.0400383111765677,0.09903370622936,-0.404289738322424,0.685999670581132,-0.234140808641633,0.154064186288498
39,"spray_managementEarly",0.0553914217493773,0.0558878714115164,0.991117041146843,0.321628432764311,-0.0541467933898004,0.164929636888555
39,"spray_managementLate_plus",0.081281307886956,0.0408650200976033,1.98901915850821,0.0466990883446845,0.00118734026814811,0.161375275505764
39,"spray_managementRecommended",0.0844749027733811,0.0274551558180791,3.07683202867692,0.00209213157184222,0.0306637861800109,0.138286019366751
39,"spray_managementRecommended_plus",0.106758712908245,0.0353205812679288,3.02256387284266,0.00250643181746412,0.0375316457100842,0.175985780106405
40,"intrcpt",-0.0234382045381326,0.0991673665272051,-0.236349974380964,0.813161111213151,-0.217802671373137,0.170926262296872
40,"spray_managementEarly",0.0496025016053117,0.0539702438179883,0.919071289961065,0.358058284971251,-0.0561772325147909,0.155382235725414
40,"spray_managementLate_plus",0.0643693482268675,0.0360561788300431,1.78525152458011,0.0742205278837093,-0.00629946370015247,0.135038160153887
40,"spray_managementRecommended",0.0630620861703035,0.0247279733205065,2.5502327001464,0.0107651039103556,0.0145961490514434,0.111528023289164
40,"spray_managementRecommended_plus",0.0815954273079293,0.029857773663704,2.73280346441634,0.00627977918509494,0.023075266268521,0.140115588347338
41,"intrcpt",-0.0272492733217718,0.099615938866845,-0.273543306741258,0.78443560723746,-0.222492925786932,0.167994379143388
41,"spray_managementEarly",0.0507933115332505,0.0542714470051031,0.935912239975369,0.349318374639951,-0.0555767699856257,0.157163393052127
41,"spray_managementLate_plus",0.0661351243354978,0.0387614997820579,1.70620653760437,0.0879696319654336,-0.00983601922409288,0.142106267895088
41,"spray_managementRecommended",0.070372121681934,0.0226675300032363,3.10453418047255,0.00190578906221425,0.0259445792571098,0.114799664106758
41,"spray_managementRecommended_plus",0.0852976323374591,0.0302106713689786,2.82342723522012,0.00475132098228403,0.0260858045054856,0.144509460169433
42,"intrcpt",-0.014079846253511,0.099691356305728,-0.141234373523134,0.887684792083092,-0.209471314182688,0.181311621675666
42,"spray_managementEarly",0.0460649471856058,0.0529767714822033,0.869531039676145,0.384556738079559,-0.0577676169367213,0.149897511307933
42,"spray_managementLate_plus",0.0542526394751592,0.034648692446369,1.56579182776188,0.117397360050522,-0.0136575498311291,0.122162828781448
42,"spray_managementRecommended",0.0529996292469994,0.0234214271719695,2.26286933148245,0.0236437454366241,0.00709447552341145,0.0989047829705874
